osm_type,osm_id,name,latitude,longitude
node,13072373294,"Delhi Fire Service ,Kalyanvas Fire Station",28.617231,77.309172
way,283776526,Fire station (unnamed),28.620498,77.336814
node,13506157296,Janakpuri Fire Station,28.621215,77.091114
node,5483331672,Fire station (unnamed),28.621435,77.207645
node,13455393955,Hari Nagar Fire Station,28.62229,77.110136
way,999345671,Fire station (unnamed),28.625177,77.307249
way,351561090,Barakhamba Road Fire Station,28.632012,77.223356
node,6225480221,Fire Station Naraina,28.632996,77.139003
way,158040926,Fire Station Shankar Road,28.640699,77.175764
node,2165822097,Fire station (unnamed),28.647076,77.181207
node,11308955288,Fire station (unnamed),28.651822,77.23368
way,262517138,Fire station (unnamed),28.659227,77.143944
node,6539125899,Fire station (unnamed),28.659476,77.216097
node,13644854430,Moti Nagar Fire Station,28.659862,77.145579
node,12596618844,CBD Shahdara Fire Station,28.661811,77.296707
node,2683027313,Fire station (unnamed),28.66232,77.079627
way,350581161,Fire station (unnamed),28.669048,77.100265
way,259024075,Fire station (unnamed),28.674562,77.284132
way,1498869884,Fire station (unnamed),28.677459,77.36111
node,13472788004,Keshavpuram Fire Station,28.681511,77.147805
node,13110127586,Roop Nagar Fire Station,28.685006,77.202908
way,1170518400,Fire station (unnamed),28.68539,77.315157
node,11696932831,FIRE STATION,28.686171,77.285905
node,12495396871,Fire Brigade Station,28.698237,77.204953
way,696345396,Fire Station Gokulpuri,28.700391,77.291098
way,78595558,Fire Safety Management Academy,28.706895,77.128527
way,1236877577,Fire station (unnamed),28.731007,77.120855
way,852495478,Fire station (unnamed),28.733645,77.78658
way,852495477,Fire station (unnamed),28.733835,77.786519
way,852495476,Fire Department Building,28.733845,77.786717
way,1136674909,Fire station (unnamed),28.734156,77.174969
node,11691641330,Fire station (unnamed),28.736157,77.297457
node,10807128721,Fire station (unnamed),28.737415,77.153923
way,1418186598,"Fire Station, Rajiv Gandhi Education City",28.944346,77.102127
way,1194323859,Fire Station Rudrapur,28.975459,79.390877
node,11086014212,"Uttarakhand Fire and Emergency Station, Sidcul",29.001315,79.417525
node,8315757704,Fire station (unnamed),29.178114,81.871961
way,891175139,Haldwani Fire Station,29.194852,79.515
way,990692275,Fire station (unnamed),29.226125,88.922286
node,12596118627,Fire station (unnamed),29.317359,76.31687
node,348323469,Thermal Plant,29.343756,75.863358
node,12595604887,Fire Brigade Station Safidon,29.41259,76.665934
way,1056654583,西藏森林消防总队训练大队,29.632804,91.192919
way,1282235440,西藏自治区森林消防总队,29.656331,91.158287
way,1378615599,左贡县消防救援大队,29.663992,97.852083
node,11698683039,Saharanpur Fire Station,29.955263,77.540311
node,4344846604,Shamshan Ghat Arnetu,29.95544,76.202423
way,258331283,Fire station (unnamed),29.969606,76.864997
node,10946268605,Forest Fire Crew Station,30.003494,79.569165
node,1481122651,Bhatha,30.070611,75.930545
node,1481130480,Bhatha,30.079124,75.931221
node,6126907734,Fire Brigade Office,30.194744,67.017069
way,500325004,Fire station (unnamed),30.211953,74.937868
node,1485625688,Bhatha,30.270854,75.873922
node,1957973153,"Fire Brigade,Rampura Phul",30.277863,75.236116
node,1485625760,Bhatha,30.280007,75.886904
node,12049327970,Fire station (unnamed),30.300828,79.050638
node,13272413960,Fire station (unnamed),30.318872,78.04045
node,6115840284,Fire Station,30.34508,78.018823
node,835661329,Fire Brigade Station,30.373246,75.541502
node,11349070130,Fire station (unnamed),30.373779,77.857433
node,1248415462,Fire Brigade,30.40693,74.027096
node,13971703527,Mussoorie Fire Station,30.461549,78.059359
node,11672445202,Fire station Nahan,30.558598,77.300694
node,12681417507,察雅县公安消防大队,30.654066,97.552132
node,10295654117,Fire station (unnamed),30.692786,76.855417
way,129453737,Fire station (unnamed),30.706497,76.778531
way,129774350,Sector 17,30.735813,76.780549
way,129475678,Fire Station,30.741665,76.747102
way,129790733,Fire station (unnamed),30.757232,76.785811
node,7397658615,Fire station (unnamed),30.810264,73.442131
way,892787218,Fire Station Parwanoo,30.838221,76.962359
way,1378292300,Fire station (unnamed),30.853729,98.268591
way,1378615598,贡觉县消防救援大队,30.854147,98.268139
node,12766499849,贡觉县消防大队,30.856806,98.271962
node,1349277499,Cantonment Board Ferozepur,30.918434,74.613567
node,1487554971,Firebrigade Station,30.919314,75.85046
node,1012095695,Shimla Fire Station,31.104768,77.172949
way,531447067,昌都市消防训练基地,31.11414,97.199571
node,6155160585,Rescue 1122 Jhang Sadar,31.277818,72.325503
node,5763462267,Fire station (unnamed),31.411477,76.863413
node,5259596756,Fire Brigade Faisalabad,31.446056,73.090441
way,544741402,Rescue 1122,31.472738,74.392405
node,4238855991,Rescue 1122,31.519365,74.32744
way,447966523,Rescue 1122,31.5416,74.316475
node,4910219512,Fire Brigade Shahdara,31.624033,74.289335
node,10911277208,Mandi fire station,31.682908,76.94498
node,5577800978,Fire Station Mandi,31.70198,76.944476
node,6507760870,Fire station (unnamed),31.729372,88.846444
way,1486191887,Nasir Fire Brigade Service,31.760537,72.902136
way,1526686703,Fire station (unnamed),31.863941,74.399647
node,12351668418,中国消防救援,31.884677,93.785332
node,12358373501,巴青县公安消防大队,31.920583,94.04749
node,4528007691,rescue 1122,31.964446,73.974414
node,6039040586,Fire station (unnamed),32.071134,72.682852
node,6611410538,Fire station (unnamed),32.098081,76.283304
node,2888418501,Agnishaman Kendra,32.116808,76.539135
node,7507202850,Rescue 1122,32.163287,74.187453
node,13244945138,囊谦县公安消防大队,32.20047,96.48942
node,5087818814,Dharamsala Fire Brigade,32.215155,76.318125
node,13606980567,Fire station (unnamed),32.338199,74.337528
node,7530514897,Rescue 15,32.432766,74.115706
way,1184027578,Fire station (unnamed),32.53159,74.366022
node,7538668058,Fire Birgade,32.570302,74.07985
way,907648962,Fire Birgade,32.638975,74.207114
way,835485762,pucca dunga fire station,32.740754,74.868765
way,762071608,Fire station (unnamed),32.768395,74.835942
way,1293386117,Fire station (unnamed),32.976341,75.720279
way,1038249440,Mirpur Fire Station,33.149374,73.738548
node,13702956327,Fire station (unnamed),33.500276,73.114132
node,4975593621,Rescue 1122 Bahria Station,33.540896,73.115097
way,795824687,Fire station (unnamed),33.545232,72.825873
way,1187056494,Fire station (unnamed),33.553827,72.82436
node,2390850352,Fire station (unnamed),33.561985,73.114144
node,6397285029,Rescue 1122,33.572559,73.039308
node,2640848987,Cantonment Board Fire Station,33.603868,73.057927
way,1204471362,Fire station (unnamed),33.61018,72.965184
way,263744258,Rescue 1122,33.630028,73.073075
node,4975593623,"Central Rescue Station, Rawalpindi",33.630101,73.072928
node,4887841042,Fire Brigade,33.672938,73.016817
node,297647905,Islamabad Fire Department,33.699597,73.073139
node,3387132177,Fire brigade,33.780591,72.358666
node,9642669885,Fire Service Station,33.925776,75.117529
node,9067256077,Fire Service Station,33.998325,74.792298
node,4496776893,Fire Brigade,34.027995,71.575393
way,1099480535,Gowkadal Fire station,34.074568,74.811465
way,676084548,Fire Station Headquarter Srinagar,34.074684,74.79776
way,1533426800,J&K Fire Station,34.091565,74.800725
node,9107554153,Fire and Emergency Station Safakadal,34.095256,74.787096
way,1442077372,Nowshera Fire Station,34.129039,74.805689
way,1026395851,Fire station (unnamed),34.133925,77.54427
node,13249656100,曲麻莱县约改消防站,34.141017,95.799904
node,14142939586,Firestation Pattan,34.159998,74.553916
node,4546395891,Fire Brigade,34.220426,71.566371
node,7677301202,Fire Service Station,34.290543,74.620427
node,1381305792,Fire station (unnamed),34.419878,70.456311
node,13824599803,Fire and Emergency service,34.424168,74.632179
way,1337059800,Kabul Fire brigade,34.520224,69.181964
node,12465669883,Fire station (unnamed),34.550669,76.137032
way,454012663,Fire station (unnamed),34.753732,72.356248
node,1469138994,د بامیان د پولیسو د اطفايې مرکز,34.805898,67.828415
node,4361264368,Fire station (unnamed),35.922994,74.309294
way,1313653954,都兰县消防救援大队,36.308369,98.096206
way,1426003410,Fire station (unnamed),36.417876,94.895512
node,12782305410,于田县消防救援大队,36.855275,81.655374
way,867919296,Fire station (unnamed),37.037434,79.875729
node,4751354915,Fire station (unnamed),37.228762,67.261443
way,922518978,和田县消防救援大队,37.239,79.84622
way,173761660,пожарне ди по,37.487367,71.552841
node,4556088167,Дидбонгоҳи алоҳидаи ҳарбикунонидашудаи хадамоти давлатии оташнишонӣ оид ба муҳофизати шӯрообод,37.755553,69.840069
way,336037255,Пожарная часть,37.830469,68.772148
way,1141847826,叶城县消防大队,37.852672,77.444519
way,275103772,ХДО Кулоб,37.917295,69.790395
